,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
90,2020-06-21 12:42:07,4708992452821239,"fraud_Roberts, Ryan and Smith",personal_care,19.73,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,ca1bd51b5324c47c68bed7bbfdd80753,1371818527,34.871462,-91.496576,0
91,2020-06-21 12:42:11,30234966027947,fraud_Stiedemann Ltd,food_dining,128.33,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,7f736b6cf6e36cdada7694aeca3daa24,1371818531,43.051363,-87.79994599999999,0
92,2020-06-21 12:42:29,377234009633447,fraud_Pacocha-Weissnat,kids_pets,136.16,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,0da884d5079ef2919db75faeb328a191,1371818549,39.544819,-76.943965,0
93,2020-06-21 12:43:07,4294040533480516,fraud_Homenick LLC,personal_care,16.8,Gail,Weaver,F,979 Stewart Lake,New Ellenton,SC,29809,33.413000000000004,-81.69,2206,Biomedical scientist,1986-12-31,1023690403cb70fdd8df519f40fc9d54,1371818587,33.647548,-80.75383000000001,0
94,2020-06-21 12:43:09,180018375329178,fraud_Cartwright PLC,kids_pets,113.89,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,1988-03-21,c51cdf622b069ea4e183428de3e94dce,1371818589,42.225874,-83.54012900000001,0
95,2020-06-21 12:43:14,6011438889172900,fraud_Pouros-Haag,shopping_pos,37.14,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,80c507e5c3aba4a8602e46b842f128af,1371818594,35.026522,-90.44444200000001,0
96,2020-06-21 12:43:58,5501083170975659,fraud_Kihn-Fritsch,food_dining,16.06,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,04207da612fce9f0093acb23a68c11e7,1371818638,40.312539,-81.654015,0
97,2020-06-21 12:44:12,6011104316292105,fraud_Lynch Ltd,shopping_pos,1.01,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,b1376da15c587d540fe1fce58e3f7592,1371818652,37.901707,-79.52365,0
98,2020-06-21 12:44:29,374930071163758,fraud_Klein Group,entertainment,6.98,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,ace32c67fb8d3d030fdddad4649c9dae,1371818669,42.964421,-83.670351,0
99,2020-06-21 12:45:23,4500002361389,fraud_Quitzon-Goyette,home,31.88,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,b0dc912812fad96b08bef19985b47c97,1371818723,38.215956,-75.272334,0
100,2020-06-21 12:45:48,6592074504369261,fraud_Greenholt Ltd,health_fitness,242.35,Amanda,Molina,F,8425 Daniel Knolls Suite 288,Philadelphia,PA,19154,40.0897,-74.9781,1526206,Commercial horticulturist,1972-05-23,39db7261e2dd32311c1e5ff2a52bac79,1371818748,39.151823,-75.035003,0
101,2020-06-21 12:46:08,4400011257587661852,fraud_Bahringer Group,health_fitness,20.66,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,c824dd2d399b50aba31415d2985f97c0,1371818768,41.103974,-98.4845,0
102,2020-06-21 12:46:16,30570197515105,fraud_Hilpert-Conroy,kids_pets,127.76,Vincent,Cain,M,64851 Cole Turnpike,Hartford,AL,36344,31.086,-85.7192,5732,Jewellery designer,1945-12-07,8306d2588665088674d4c93ff87f1748,1371818776,31.361379,-85.084231,0
103,2020-06-21 12:46:23,6011652924285713,"fraud_Lakin, Ferry and Beatty",food_dining,4.24,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,7c1fc4677c2c3c98b2fa39e7417bb09c,1371818783,38.409909999999996,-92.002267,0
104,2020-06-21 12:46:44,4561546772499,"fraud_Witting, Beer and Ernser",home,28.51,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",1988-08-04,a5d7194717ad3c916578a809950d2096,1371818804,35.342658,-106.334921,0
105,2020-06-21 12:46:50,4119762878330989,fraud_Breitenberg-Hermiston,kids_pets,29.39,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,4924a7f67664a95acbeaeb377d5e6a83,1371818810,41.415532,-89.517881,0
106,2020-06-21 12:46:54,4810839835482794272,fraud_Friesen Inc,shopping_pos,5.85,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,b847bab5baeb184fccc801ad29558b87,1371818814,37.191244,-94.74641700000001,0
107,2020-06-21 12:47:21,4191109180926792,fraud_Gottlieb-Hansen,personal_care,12.64,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,36889cdd6d799ccda86cf3c6509010b1,1371818841,39.66641,-83.56224300000001,0
108,2020-06-21 12:47:35,676195318214,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,9.63,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,079d03199dc2ffb7c43dd5eb385a73ce,1371818855,29.472265000000004,-96.14220999999999,0
109,2020-06-21 12:47:36,4128730454058057622,fraud_Rippin-VonRueden,health_fitness,18.02,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,fbc91c22ac16b4b77f1e19395fcbdf95,1371818856,30.950957,-94.10848100000001,0
110,2020-06-21 12:47:48,4681699462969,"fraud_Nienow, Ankunding and Collier",misc_pos,2.54,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,87e1122fde1f3bd876a983771001e1a0,1371818868,36.333062,-86.08699200000001,0
111,2020-06-21 12:47:57,3523843138706408,fraud_Schmidt and Sons,shopping_net,9.17,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,cc4cbdd981c4168207c152552049c6c4,1371818877,32.678558,-87.272214,0
112,2020-06-21 12:48:14,4587657402165341815,"fraud_Prosacco, Kreiger and Kovacek",home,26.03,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,bfcb7bca0abb957f3bb3aedf0c53a448,1371818894,42.013548,-88.03902099999999,0
113,2020-06-21 12:48:15,6011860238257910,fraud_Schumm PLC,health_fitness,46.81,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,d9b78593363eb13e3c9df801ac3eb3cf,1371818895,37.019405,-97.388758,0
114,2020-06-21 12:48:23,3576431665303017,fraud_Berge-Ullrich,home,61.44,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,8ff1723f3c170304d75667e0b38340a9,1371818903,33.914314000000005,-111.57658400000001,0
115,2020-06-21 12:48:57,30199621383748,"fraud_Roob, Conn and Tremblay",shopping_pos,68.51,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,bd5f6bdf511756c4bcd0899b4e7ae167,1371818937,32.852509000000005,-95.443675,0
116,2020-06-21 12:49:01,3540017235499519,fraud_Kihn-Schuster,food_dining,57.53,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,1983-01-21,5604d2f56dafb70fb50d04097fa5ba43,1371818941,42.526152,-70.524338,0
117,2020-06-21 12:49:42,213161869125933,fraud_Tillman LLC,travel,2.3,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,4fa5b0675da2c2de8056876f621c0f69,1371818982,43.707840000000004,-71.15595,0
118,2020-06-21 12:50:38,36913587729122,fraud_Monahan-Morar,personal_care,28.74,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,deacd215ee877a514656c57be9a2b48d,1371819038,43.84533,-116.859776,0
119,2020-06-21 12:51:26,2720433095629877,fraud_Powlowski-Weimann,food_dining,1.92,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,91a54264afc003d048c777e4ad5b1afc,1371819086,44.191357,-70.73018499999999,0
120,2020-06-21 12:51:34,4584931703207308232,fraud_Botsford Ltd,shopping_pos,3.37,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",1975-04-16,669f6c81e6fe6f99a4bb6c5f2802c1ca,1371819094,32.422918,-96.070476,0
121,2020-06-21 12:51:45,4536996888716062123,fraud_Hamill-D'Amore,health_fitness,22.42,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,5cc15d56b7341ea11cc952e4f6289a2b,1371819105,36.955738000000004,-105.798176,0
122,2020-06-21 12:52:46,3518234918950662,"fraud_Bradtke, Torp and Bahringer",personal_care,12.33,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,e1d67d1bdbfad574800947945fa80f13,1371819166,34.17475,-96.873112,0
123,2020-06-21 12:53:48,3546674063249004,fraud_Corwin-Romaguera,travel,6.85,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,cabf90039e8dad0f7b6627b4f9923008,1371819228,33.268392999999996,-98.42305,0
124,2020-06-21 12:53:58,3533177016567295,fraud_Gaylord-Powlowski,home,80.8,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,1951-11-08,f6eed8faf9b934c56a52baa4e8cbf7d2,1371819238,41.056503,-96.593249,0
125,2020-06-21 12:54:15,4900628639996,fraud_Mayert Group,shopping_pos,5.61,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,a7a9c929d59b6e142e703b4b60fc9d75,1371819255,34.154574,-117.85324299999999,0
126,2020-06-21 12:54:28,38947654498698,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,7.47,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,2354372523a6373def295b4b921aa943,1371819268,39.087656,-82.268046,0
127,2020-06-21 12:54:44,3547560454237873,fraud_Beier and Sons,home,43.47,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",1966-12-21,01e26ef1319fe44bff28751b8e7b0d27,1371819284,43.621152,-85.44793100000001,0
128,2020-06-21 12:54:52,378278619832195,fraud_Abbott-Steuber,personal_care,8.32,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,5608b93eb3a58c087fc11a809718d9e1,1371819292,43.046296000000005,-122.689361,0
129,2020-06-21 12:54:55,3513618443244549,fraud_Sporer-Keebler,personal_care,37.0,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,0adbb8f5d6b042f32f2391d8d349cd66,1371819295,44.398989,-97.772526,0
130,2020-06-21 12:55:10,2296006538441789,fraud_Ernser-Lynch,food_dining,9.76,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,07972757acdafdc949dd42ce5c6cf07d,1371819310,41.402386,-73.167331,0
131,2020-06-21 12:55:14,630484879808,fraud_Reilly LLC,home,75.99,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,8d3e8fd863637cec9c1a3c517d2096ad,1371819314,35.884509,-120.34964099999999,0
132,2020-06-21 12:55:19,376445266762684,fraud_Little Ltd,kids_pets,26.54,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.13600000000001,1789,Insurance broker,1982-02-11,01de2fecd50d677ce0a9ce87b760bd49,1371819319,41.1231,-101.207306,0
133,2020-06-21 12:55:19,4683638447911,fraud_Gislason Group,travel,558.03,Daniel,Boyd,M,8925 Nicholas Points,Egan,LA,70531,30.250999999999998,-92.5002,1261,Broadcast presenter,1972-07-01,95427dcec71aa88ad39bf523084d1bca,1371819319,30.87087,-92.873036,0
134,2020-06-21 12:55:21,4503101193493052864,fraud_Stark-Koss,home,5.26,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,b28a70d840dae6c46bec7df6c8340cfd,1371819321,28.642801000000002,-82.701559,0
135,2020-06-21 12:56:06,4259996134423,"fraud_Crist, Jakubowski and Littel",home,46.33,Julie,Johnson,F,9331 Robert Passage Suite 327,Hudson,KS,67545,38.1485,-98.6408,215,Probation officer,1968-11-22,51cdc787845ce5aab65a7598e5127553,1371819366,38.908427,-99.275548,0
136,2020-06-21 12:57:44,630424987505,fraud_Kling-Ernser,entertainment,19.3,Jennifer,Black,F,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,3c16826f4605f06be65c218e14321e10,1371819464,39.097309,-79.398315,0
137,2020-06-21 12:57:52,348789608637806,fraud_Lubowitz-Walter,kids_pets,49.77,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,afdf2f92eb150d6b7bc274ee6ee1d378,1371819472,39.723853999999996,-98.16341,0
138,2020-06-21 12:57:56,3587960728692500,"fraud_Cronin, Kshlerin and Weber",health_fitness,109.54,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,97a5689374259165c553e66d3a81d1f8,1371819476,42.079377,-96.45903299999999,0
139,2020-06-21 12:58:07,6538441737335434,fraud_Upton PLC,entertainment,48.05,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,abc1f238e28693cfe3728856b2aba429,1371819487,41.928490999999994,-80.00496600000001,0
140,2020-06-21 12:58:42,4260128500325,fraud_Kilback Group,food_dining,7.25,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997-08-04,ab7249121f58e23cdfe7073c3e44e751,1371819522,36.578865,-83.087049,0
141,2020-06-21 12:58:49,4189814094741,fraud_Carroll PLC,health_fitness,145.44,Jason,Farmer,M,33165 Larry Walks Suite 960,Ragland,AL,35131,33.7367,-86.1619,4159,Educational psychologist,1998-02-03,4261f223080c243558f1f5f0752e26f4,1371819529,33.315422,-85.538494,0
142,2020-06-21 12:59:36,371009169330125,fraud_Effertz LLC,entertainment,173.09,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,e558e093053328aba4af71a4b98a9a4e,1371819576,32.024134000000004,-84.370346,0
143,2020-06-21 12:59:43,2227671554547514,fraud_Windler LLC,kids_pets,42.21,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",1979-10-22,622c606c3699ae063f4ecc8396c1ca23,1371819583,28.51525,-81.9264,0
144,2020-06-21 13:00:07,5456776410929288,fraud_Satterfield-Lowe,travel,4.13,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,bf22bf7594e4fde6d8505583a3aa513a,1371819607,42.039551,-80.43666999999999,0
145,2020-06-21 13:00:47,3556613125071656,fraud_Schuppe-Schuppe,food_dining,8.57,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,9c157efc6d10cbbe6466a1e22ab1be1c,1371819647,28.984465000000004,-95.20166800000001,0
146,2020-06-21 13:01:05,4653879239169997,fraud_Hickle Group,shopping_pos,2.6,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,08e1c67ce4d29fce88699c006b5e1326,1371819665,37.768096,-85.96479000000001,0
147,2020-06-21 13:01:16,4653879239169997,fraud_Nader-Heller,misc_net,7.01,Monica,Tucker,F,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,d538564d5f10e27d085d28a729d2d712,1371819676,37.330453000000006,-86.371893,0
148,2020-06-21 13:01:29,6593250708747804,fraud_Auer-West,shopping_net,32.82,Melissa,Meza,F,244 Abbott Parkway,Loxahatchee,FL,33470,26.7383,-80.27600000000001,26551,Paramedic,1977-01-04,29e429a9aa6b648608808cf528acce73,1371819689,27.229740000000003,-79.85481899999999,0
149,2020-06-21 13:01:36,4990494243023,"fraud_Lesch, D'Amore and Brown",food_dining,6.96,Martin,Ford,M,56812 Francis Courts,Corriganville,MD,21524,39.6967,-78.8031,626,Energy engineer,1960-12-13,4e356cf545db05d550a7fd6938b9e23d,1371819696,39.373197,-78.936159,0
150,2020-06-21 13:01:57,3518669219150142,fraud_Barrows PLC,shopping_pos,1.8,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,6423f3a9873d7b30151eeada5f6017b8,1371819717,39.718638,-83.50840600000001,0
151,2020-06-21 13:01:59,4710826438164847414,"fraud_O'Connell, Botsford and Hand",home,63.92,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1964-01-04,8f5909f09ba243baf2e2a7fe35b04d62,1371819719,48.593996000000004,-109.34163999999998,0
152,2020-06-21 13:02:34,639023984367,fraud_Kihn Inc,shopping_pos,3.93,Destiny,Lowe,F,79472 Stevens Trace Apt. 120,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,040b4662b0dd06a0e5f7eb81d0959721,1371819754,44.838244,-73.999716,0
153,2020-06-21 13:03:11,3517814635263522,fraud_Bode-Schuster,kids_pets,49.07,William,Cannon,M,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,1b3c6309a57bf4c278909a3e443a69be,1371819791,37.234253,-80.919841,0
154,2020-06-21 13:04:11,3567527758368741,fraud_O'Keefe-Wisoky,food_dining,9.44,Amanda,Vance,F,14601 Downs Skyway Apt. 440,Sterling City,TX,76951,31.8351,-101.0017,1143,"Scientist, biomedical",1962-03-19,4fd98a1d5c20d491f465396a2fa7b7cf,1371819851,31.580890000000004,-100.124515,0
155,2020-06-21 13:05:19,5580563567307107,fraud_Thiel-Thiel,entertainment,67.9,Stanley,Dickson,M,078 Alex Fields,Smock,PA,15480,39.9961,-79.7678,1946,Charity fundraiser,1990-06-21,dae3acfdc809114694a329092fa7a4ab,1371819919,39.405308000000005,-80.276368,0
156,2020-06-21 13:05:20,4302480582202074,fraud_Conroy-Emard,food_dining,2.89,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,696499e736d236354eb923e84bee46d0,1371819920,42.771404,-86.007649,0
157,2020-06-21 13:05:42,60416207185,fraud_Kutch-Ferry,home,124.66,Mary,Diaz,F,9886 Anita Drive,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Information systems manager,1986-02-17,f21e1a09f59c50a66735409308285b1d,1371819942,42.945526,-108.530901,0
158,2020-06-21 13:05:55,4044436772018844508,fraud_Donnelly LLC,entertainment,147.98,Amy,Abbott,F,01505 Amy Stravenue,Dayton,OH,45415,39.8355,-84.2613,479994,Environmental manager,1970-11-09,f98bb52a6572081f4f36c75e1e17419a,1371819955,39.990538,-83.772467,0
159,2020-06-21 13:06:10,3577663406369449,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,12.32,Cody,Hooper,M,7233 John Parks,Lepanto,AR,72354,35.6069,-90.3359,2470,Counselling psychologist,1968-10-06,e425481e14107e857910b3112ffd09c2,1371819970,36.366507,-89.559427,0
160,2020-06-21 13:06:31,4119762878330989,fraud_Weimann-Lockman,kids_pets,96.19,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,e5b8b489e92f287af65bda03af02f030,1371819991,41.264839,-89.537983,0
161,2020-06-21 13:07:39,180094419304907,fraud_Runte-Mohr,food_dining,74.93,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,32d09af0255fb72c82da7191246d8205,1371820059,32.811948,-117.59798300000001,0
162,2020-06-21 13:07:39,4906628655840914250,"fraud_Dare, Fritsch and Zboncak",health_fitness,133.84,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,3d9306d075b6b52268ba7c890be3b74a,1371820059,24.630585,-80.80667700000001,0
163,2020-06-21 13:07:45,4671727014157745,"fraud_Kihn, Brakus and Goyette",personal_care,68.79,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,afaa281ba58cf4c3a58b440d6106fb46,1371820065,40.754358,-84.74906999999999,0
164,2020-06-21 13:07:55,6011104316292105,fraud_Medhurst PLC,shopping_net,118.21,Valerie,Davis,F,3861 Anderson Ramp Apt. 536,Drakes Branch,VA,23937,36.9688,-78.5615,1970,Energy engineer,1985-09-02,0a4e8eb858470184696ba2026a105361,1371820075,36.46674,-78.785534,0
165,2020-06-21 13:08:25,3582402971899057,fraud_Waelchi Inc,kids_pets,64.36,Michele,Patrick,F,557 Lynn Garden Suite 907,Spirit Lake,ID,83869,47.9657,-116.868,4161,Production manager,1957-06-12,c847bb58c601f2f452b25635b706131b,1371820105,47.57809,-117.29321100000001,0
166,2020-06-21 13:08:41,4099707841315751,fraud_Quitzon-Goyette,home,16.02,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,95b28c98c518e783969e6faeef2817d2,1371820121,38.897742,-79.36616500000001,0
167,2020-06-21 13:08:46,6011109736646996,fraud_Schumm PLC,shopping_net,1199.45,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,249ecb7b44d6d42a8eb155833fe23c53,1371820126,34.622777,-77.827863,0
168,2020-06-21 13:08:55,4482427013979020,fraud_O'Keefe-Wisoky,food_dining,7.44,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,6a6950d57d0392520d9c6cef99cb5139,1371820135,39.656974,-81.869361,0
